avg_precision,avg_recall,avg_f1,avg_iou,total_time,avg_time,fps,total_tp,total_fp,total_fn,total_detections,num_images,param_name,param_value,detect_params
0.7933333333333333,1.0,0.8619999999999999,0.983911585782939,3.593904972076416,0.07187809944152831,13.9124435366225,52,22,0,74,50,scaleFactor,1.01,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 1.01}"
1.0,1.0,1.0,1.0,0.6762902736663818,0.013525805473327636,73.93275039863327,52,0,0,52,50,scaleFactor,1.05,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 1.05}"
1.0,1.0,1.0,0.9745044283013768,0.32693910598754883,0.006538782119750976,152.93367812018244,52,0,0,52,50,scaleFactor,1.1,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 1.1}"
0.96,0.96,0.96,0.9173199639532066,0.21197009086608887,0.004239401817321777,235.88233507710893,50,0,2,50,50,scaleFactor,1.2,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 1.2}"
0.86,0.86,0.86,0.8141288646933318,0.14850473403930664,0.0029700946807861327,336.6896033547716,45,0,7,45,50,scaleFactor,1.3,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 1.3}"
0.86,0.86,0.86,0.7506668463698911,0.1092672348022461,0.002185344696044922,457.5937159066114,45,0,7,45,50,scaleFactor,1.5,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 1.5}"
0.78,0.76,0.7666666666666666,0.5590172416994847,0.07713842391967773,0.0015427684783935547,648.1853978772463,39,0,13,39,50,scaleFactor,2.0,"{'minNeighbors': 5, 'minSize': (30, 30), 'scaleFactor': 2.0}"
